,nsga3_adaptation,custom_adaptation,anchors_adaptation,wip_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,wip_confidence,nsga3_score,custom_score,anchors_score,wip_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_diff_anchors_wip,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],score_improvement_anchors_WIP[%],nsga3_time,custom_time,anchors_time,wip_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,speed-up_WIP_anchors,iterations_anchors,iterations_wip
28,"[8.70043228e-02 9.82788766e+01 9.99972392e+01 8.47052654e+01
 8.60000000e+01 3.90552000e+01 8.73664000e+01 9.17777000e+01
 0.00000000e+00]","[ 3.06102121 97.94433535 99.9967     84.78177576 86.         39.0552
 87.3664     91.7777      0.        ]",[61.3777 46.9999 98.034  55.4391 86.     39.0552 87.3664 91.7777  0.    ],"[  1.0685 100.     100.     100.      86.      39.0552  87.3664  91.7777
   0.    ]",[0.683016   0.95794205 0.69572836 0.56440768],[0.683016   0.93786623 0.69572836 0.56440768],[0.83758734 0.83758734 0.83758734 0.83758734],[0.6516786  0.69841389 0.45453236 0.56440768],17.105623104998017,20.338210101010134,160.9047,1.0684999999999718,3.2325869960121167,140.56648989898986,143.79907689500197,159.83620000000002,0.1889780323212898,6.911448411677504,8.406538365327712,149.5893308376268,2.2092502117156982,0.025713205337524414,0.027507543563842773,0.05340290069580078,85.91889586366123,80.31434019501626,0.9347692307692308,1.9413911159263273,42,136
29,"[ 3.83073932 98.17205434 99.8890001  14.06458207 38.         23.0321
 17.0318     57.9137      1.        ]","[ 1.06102121 90.87620909 99.9967     84.78177576 38.         23.0321
 17.0318     57.9137      1.        ]",[43.8443 85.5432 57.6313  8.2144 38.     23.0321 17.0318 57.9137  1.    ],"[ 35.2493  98.4457 100.     100.      38.      23.0321  17.0318  57.9137
   1.    ]",[0.96058661 0.81754439 0.98470473 0.94907725],[0.96058661 0.70734783 0.99975079 0.95816439],[[0.96847495 0.96847495 0.96847495 0.96847495]],[[0.96058661 0.62629974 0.99933499 0.95816439]],91.70510281243679,25.4063363636364,192.45539999999997,36.8035999999999,-66.2987664488004,167.04906363636357,100.75029718756318,155.65180000000007,-0.7229561323801181,6.575094545133146,1.0986334903699568,4.229254746818259,13.735878944396973,0.030153512954711914,0.0019996166229248047,0.43558669090270996,455.5316312572644,6869.256229879576,15.079647072850841,217.83510194348398,0,1000
30,"[16.26800691 99.88480609 99.97863489 84.74203372 32.         65.934
 46.6649     66.7595      0.        ]","[39.42282727 69.6718303  87.87657879 84.78177576 32.         65.934
 46.6649     66.7595      0.        ]","[ 37.782  100.      90.091   21.9607  32.      65.934   46.6649  66.7595
   0.    ]",[ 1.116  70.469  77.3165 56.9607 32.     65.934  46.6649 66.7595  0.    ],[0.80035496 0.85184487 0.78725958 0.62077806],[0.71875465 0.74637888 0.86554146 0.44715378],[0.08307681 0.08307681 0.08307681 0.08307681],[0.72502148 0.85802234 0.5167762  0.3751665 ],31.662532213127747,97.0926424242424,125.7303,96.36979999999994,65.43011021111465,28.6376575757576,94.06776778687225,29.36050000000006,2.0664838102868592,0.2949518816330748,2.970948980128329,0.30466494690245366,2.2077860832214355,0.06236624717712402,0.151963472366333,0.059308767318725586,35.40033564872335,14.528399811101995,0.4104028830479729,0.3902830489142287,1002,96
31,"[ 0.67788777 97.73629117 99.98572611 84.35859047 20.         72.492
 98.0729     81.4842      0.        ]","[16.20383939 97.94433535 99.9967     84.78177576 20.         72.492
 98.0729     81.4842      0.        ]",[18.942  78.129  82.899   7.0476 20.     72.492  98.0729 81.4842  0.    ],[ 6.9235 84.9625 74.73   77.0476 20.     72.492  98.0729 81.4842  0.    ],[0.79937894 0.9330927  0.03704735 0.18883738],[0.73305293 0.87378031 0.03437847 0.16315611],[0.0057698 0.0057698 0.0057698 0.0057698],[0.65792821 0.83559596 0.00818737 0.10239824],18.597280014013506,33.48102828282828,150.86640000000003,70.1834,14.88374826881477,117.38537171717175,132.26911998598652,80.68300000000002,0.800318555057487,3.5060264794010605,7.112283080446092,1.1496023276159322,1.941856861114502,0.01353764533996582,0.030879497528076172,0.15641522407531738,143.44125675842272,62.884988959063605,0.43840238422458655,5.0653422690282435,90,184
32,"[38.99469059 98.56023156 99.98958384 85.19520687 85.         50.5482
 73.1106     66.2633      0.        ]","[ 3.06102121 97.94433535 99.9967     84.78177576 85.         50.5482
 73.1106     66.2633      0.        ]","[ 41.55   100.      90.091   29.2516  85.      50.5482  73.1106  66.2633
   0.    ]",[16.116  75.022  88.798  59.2516 85.     50.5482 73.1106 66.2633  0.    ],[0.8611271  0.8384029  0.787148   0.57745049],[0.86655722 0.89485545 0.71405154 0.57745049],[0.21299432 0.21299432 0.21299432 0.21299432],[0.81020676 0.78946693 0.62645209 0.39420019],55.24966831493248,20.338210101010134,122.2074,93.0444,-34.911458213922344,101.86918989898987,66.95773168506753,29.16300000000001,-0.6318853900610065,5.008758853067919,1.2119119214145704,0.313431007132079,1.8382971286773682,0.033139944076538086,0.15355396270751953,0.10629034042358398,55.470737199548196,11.971668436710079,0.21581953010005403,0.6922018718985423,1002,128
33,"[4.26386635e-02 9.98688322e+01 9.99940026e+01 8.48614190e+01
 4.50000000e+01 2.25852000e+01 8.69931000e+01 1.83690000e+00
 0.00000000e+00]","[5.15000000e-02 9.79540677e+01 9.99967000e+01 8.47817758e+01
 4.50000000e+01 2.25852000e+01 8.69931000e+01 1.83690000e+00
 0.00000000e+00]","[ 51.2346 100.      97.313   66.0746  45.      22.5852  86.9931   1.8369
   0.    ]",[ 0.     71.238  89.27   90.6826 45.     22.5852 86.9931  1.8369  0.    ],[0.87442834 0.78800387 0.10687761 0.16051434],[0.87442834 0.78800387 0.10687761 0.12837915],[[0.8651275 0.8651275 0.8651275 0.8651275]],[0.81030281 0.65576368 0.02609247 0.07376527],15.318384901669049,17.31895656565655,87.84699999999998,48.80939999999998,2.0005716639875004,70.52804343434343,72.52861509833093,39.0376,0.13059938608603075,4.07230326878932,4.734742961735373,0.7997967604600755,1.712514877319336,0.019808530807495117,0.10203719139099121,0.06998157501220703,86.45340201966708,16.783242011799754,0.1941304982767685,0.6858437992873415,252,120
34,"[7.76367618e-03 8.87780647e+01 9.99993073e+01 2.16995811e+01
 8.10000000e+01 5.34866000e+01 2.55871000e+01 9.67233000e+01
 1.00000000e+00]","[38.41330606 97.94433535 99.9967     84.78177576 81.         53.4866
 25.5871     96.7233      1.        ]",[30.6324 61.7324 21.5104 83.8106 81.     53.4866 25.5871 96.7233  1.    ],"[  0.      71.1404 100.     100.      81.      53.4866  25.5871  96.7233
   1.    ]",[0.25179733 0.91464687 0.99705803 0.98030721],[0.26015819 0.30105642 0.99980146 0.96127206],[[0.85289896 0.85289896 0.85289896 0.85289896]],[[0.26015819 0.38874594 0.99297172 0.95646625]],89.53081050934287,55.69049494949496,163.579,28.8596,-33.84031555984791,107.88850505050505,74.04818949065714,134.7194,-0.377973966362301,1.93728759545678,0.827069352655195,4.668096577915148,1.6916711330413818,0.13367891311645508,0.00594329833984375,0.29152560234069824,12.65473434518183,284.6350689987163,22.492378048780488,49.0511473042362,6,1000
35,"[13.84813133 99.83987945 99.99365715 84.38603086 65.         62.7183
 42.6459     39.865       0.        ]","[15.19431818 97.94433535 73.74644747 84.78177576 65.         62.7183
 42.6459     39.865       0.        ]","[ 39.3046 100.     100.      60.2289  65.      62.7183  42.6459  39.865
   0.    ]","[ 29.5746 100.     100.      84.8369  65.      62.7183  42.6459  39.865
   0.    ]",[0.82370386 0.84327898 0.82209241 0.59131913],[0.81304546 0.81793387 0.75360751 0.42256275],[0.45552028 0.45552028 0.45552028 0.45552028],[[0.82370386 0.53679968 0.65415001 0.59131913]],29.62856387053938,58.721759595959554,79.07569999999998,44.73770000000002,29.093195725420173,20.35394040404043,49.4471361294606,34.337999999999965,0.9819306751600086,0.34661666380720846,1.668900873681139,0.7675405753983766,1.924790382385254,0.08121752738952637,0.19210052490234375,0.08329033851623535,23.69919947394841,10.019703919933278,0.4227865979586163,0.4335768398268398,1002,120
36,"[ 3.8307501  98.17205448 99.92168785 14.06450078 37.         58.9547
 54.8968     38.7333      1.        ]","[5.15000000e-02 9.89540677e+01 9.99967000e+01 8.48074606e+01
 3.70000000e+01 5.89547000e+01 5.48968000e+01 3.87333000e+01
 1.00000000e+00]",[32.323  79.8661 78.706   0.5558 37.     58.9547 54.8968 38.7333  1.    ],"[ 36.      98.3296 100.      55.5558  37.      58.9547  54.8968  38.7333
   1.    ]",[0.95340056 0.80477818 0.90213883 0.91226571],[0.95340056 0.75536682 0.99840099 0.95086821],[[0.92570848 0.92570848 0.92570848 0.92570848]],[[0.95340056 0.55300779 0.99404091 0.9383666 ]],91.67250699656239,16.293271717171706,188.07739999999998,82.1146,-75.37923527939068,171.78412828282828,96.40489300343759,105.96279999999999,-0.8222665415075571,10.543255600517764,1.0516227401422835,1.2904258195253948,13.357730627059937,0.04302716255187988,0.004896640777587891,0.12949633598327637,310.4487917592495,2727.937627811861,8.787077612230986,26.445953841659364,0,160
37,"[ 0.57054556 98.19857751 99.99785143 86.4497149  37.         85.3993
 99.8589     84.4792      1.        ]","[ 1.06102121 98.95406768 99.9967     84.80746061 37.         85.3993
 99.8589     84.4792      1.        ]","[ 47.2101  67.7763 100.      84.5925  37.      85.3993  99.8589  84.4792
   1.    ]","[  0.      59.1083 100.     100.      37.      85.3993  99.8589  84.4792
   1.    ]",[0.77524353 0.75932245 0.25123253 0.68138901],[0.77524353 0.66484691 0.25123253 0.5865542 ],[[0.42470101 0.42470101 0.42470101 0.42470101]],[0.75987456 0.5750653  0.02295131 0.6543409 ],15.92440171900563,17.302792929292934,94.84130000000005,40.891700000000014,1.3783912102873046,77.53850707070711,78.91689828099442,53.94960000000003,0.08655842992469896,4.481271167467856,4.955721393715395,1.3193288613581733,2.443340539932251,0.045058488845825195,0.28351354598999023,0.09509730339050293,54.22597611501198,8.61807336718407,0.1589288747685306,0.33542419660561984,1002,136
38,"[ 1.54318545 24.95874892 99.82452818 18.92385165 27.         10.0443
 72.3038     62.2536      1.        ]","[ 1.06102121 85.87620909 99.9967     81.9102     27.         10.0443
 72.3038     62.2536      1.        ]","[ 73.0306  69.4668 100.      40.8463  27.      10.0443  72.3038  62.2536
   1.    ]",[ 0.     66.6573 97.3226 46.9983 27.     10.0443 72.3038 62.2536  1.    ],[0.92875699 0.802493   0.88559312 0.89107966],[0.959476   0.80365073 0.99352705 0.95633695],[[0.97570808 0.97570808 0.97570808 0.97570808]],[[0.959476   0.66612161 0.99228257 0.91646777]],157.83605670728133,33.277912121212125,162.71750000000003,89.02179999999998,-124.5581445860692,129.4395878787879,4.8814432927187,73.69570000000004,-0.7891615337113466,3.8896547177393397,0.030927301369240986,0.8278387990357424,15.952705383300781,0.19900178909301758,0.013338088989257812,0.14177608489990234,80.16362795534545,1196.026312026312,14.91981266981267,10.62941512941513,24,280
39,"[ 0.19766997 99.70794297 99.99423083 21.56312114 11.         30.744
 16.739      94.5851      1.        ]","[ 1.06102121 98.95406768 99.9967     21.24239394 11.         30.744
 16.739      94.5851      1.        ]",[54.947  31.4089 83.798  52.7215 11.     30.744  16.739  94.5851  1.    ],"[ 53.9205  96.4089 100.     100.      11.      30.744   16.739   94.5851
   1.    ]",[0.70301453 0.80163706 0.99025398 0.97806428],[0.70301453 0.71759405 0.99025398 0.93245106],[[0.91688506 0.91688506 0.91688506 0.91688506]],[[0.6393641  0.39601936 0.99248874 0.89172982]],78.93237502972181,80.8678595959596,190.13830000000002,57.51159999999999,1.9354845662377897,109.27044040404041,111.2059249702782,132.62670000000003,0.024520794737381047,1.3512221165490064,1.4088759514508953,2.3060860765480364,2.02386736869812,0.011865377426147461,0.0017926692962646484,0.4357795715332031,170.56915224948258,1128.9686128474532,6.618832291528129,243.08977257614043,0,1000
40,"[ 1.58369999 75.84297029 99.82456494 14.06461941 26.         14.0409
 48.8787     34.3611      1.        ]","[ 1.06102121 98.95406768 99.9967     84.80746061 26.         14.0409
 48.8787     34.3611      1.        ]",[32.32   93.1307 38.756  25.526  26.     14.0409 48.8787 34.3611  1.    ],"[  0.      83.2057 100.      85.526   26.      14.0409  48.8787  34.3611
   1.    ]",[0.96058661 0.80548126 0.97475737 0.90175588],[0.96058661 0.77013491 0.99924731 0.9507399 ],[[0.98678683 0.98678683 0.98678683 0.98678683]],[[0.96058661 0.6850109  0.9968732  0.94470233]],111.85154535012697,17.302792929292934,174.9073,31.268299999999954,-94.54875242083403,157.60450707070706,63.05575464987302,143.63900000000004,-0.8453057320296264,9.10861660974333,0.5637450466374039,4.593757895376475,13.91871166229248,0.04881000518798828,0.004175662994384766,0.09485340118408203,285.1610363220726,3333.293822085189,11.689162955350005,22.715770240950096,0,168
41,"[7.72911384e-02 9.98034120e+01 9.99897421e+01 8.48495884e+01
 9.10000000e+01 3.17301000e+01 7.18311000e+01 4.18239000e+01
 0.00000000e+00]","[ 1.06102121 75.73995657 99.9967     84.78177576 91.         31.7301
 71.8311     41.8239      0.        ]","[ 51.724  100.     100.      18.3827  91.      31.7301  71.8311  41.8239
   0.    ]","[ 36.927   98.0634 100.      53.0147  91.      31.7301  71.8311  41.8239
   0.    ]",[0.90022809 0.9211494  0.88002622 0.5463253 ],[0.89605706 0.91015145 0.87382007 0.51595637],[[0.46362098 0.46362098 0.46362098 0.46362098]],[[0.87225996 0.80636505 0.42779762 0.47200337]],15.434548648339558,40.54258888888893,133.3413,85.84890000000001,25.10804024054937,92.79871111111106,117.90675135166043,47.492399999999975,1.6267427582503673,2.2889192243108925,7.6391447549290525,0.5532091849749964,2.075153350830078,0.015735387802124023,0.15035414695739746,0.0715630054473877,131.87811936544492,13.801769973249016,0.10465549584463815,0.4759629640788353,1002,120
42,"[13.88557535 99.42472861 99.99687506 84.52721222 71.         48.8888
 49.0062     41.9591      0.        ]","[39.42282727 69.6718303  87.87657879 84.78177576 71.         48.8888
 49.0062     41.9591      0.        ]",[49.6166 83.774  87.394   0.906  71.     48.8888 49.0062 41.9591  0.    ],[17.4431 71.052  88.119  85.906  71.     48.8888 49.0062 41.9591  0.    ],[0.86597249 0.84327898 0.657538   0.53591648],[0.79294972 0.7524439  0.65325099 0.42551958],[[0.06348578 0.06348578 0.06348578 0.06348578]],[0.79852376 0.7974498  0.69148171 0.42551958],29.93675946897139,97.0926424242424,177.54259999999996,72.36610000000002,67.15588295527101,80.44995757575757,147.60584053102858,105.17649999999995,2.243258259962178,0.828589639410932,4.930588452100766,1.453394614329084,2.0666093826293945,0.04745650291442871,0.3726184368133545,0.13473105430603027,43.5474435686044,5.546181236503239,0.12735951371670798,0.3615791410061585,1002,200
43,"[ 0.9014     98.1720543  99.36414343 14.06450082 37.         46.8805
 53.9955     53.2629      1.        ]","[5.15000000e-02 9.89540677e+01 9.99967000e+01 8.48074606e+01
 3.70000000e+01 4.68805000e+01 5.39955000e+01 5.32629000e+01
 1.00000000e+00]",[14.3043 62.103  97.3902 30.3913 37.     46.8805 53.9955 53.2629  1.    ],"[  0.      82.618  100.     100.      37.      46.8805  53.9955  53.2629
   1.    ]",[0.96058661 0.81369282 0.9754042  0.83665482],[0.96058661 0.78675773 0.99948895 0.95816439],[[0.98879982 0.98879982 0.98879982 0.98879982]],[[0.96058661 0.68946609 0.99250644 0.95299181]],89.30070145084812,16.293271717171706,150.5709,17.381999999999948,-73.00742973367642,134.2776282828283,61.27019854915187,133.18890000000005,-0.8175459828147077,8.241293130913126,0.6861110557219476,7.662461166724223,14.256078481674194,0.04700875282287598,0.0030088424682617188,0.14908552169799805,303.2643417575785,4738.060776545167,15.623534072900158,49.54912836767036,0,256
44,"[9.81516595e-02 9.33905606e+01 9.99939838e+01 2.15480122e+01
 2.10000000e+01 9.48766000e+01 7.12743000e+01 4.72309000e+01
 1.00000000e+00]","[ 1.06102121 98.95406768 99.9967     66.6447899  21.         94.8766
 71.2743     47.2309      1.        ]","[ 58.6776 100.     100.      79.7274  21.      94.8766  71.2743  47.2309
   1.    ]","[  0.      83.2772 100.     100.      21.      94.8766  71.2743  47.2309
   1.    ]",[0.34411078 0.79790905 0.33179611 0.76797841],[0.34411078 0.6779213  0.15857497 0.53846258],[[0.23778765 0.23778765 0.23778765 0.23778765]],[[0.37655198 0.68629334 0.03685048 0.56760844]],85.1655950587334,35.465463636363666,78.9502,16.722800000000007,-49.700131422369736,43.48473636363633,-6.215395058733407,62.22739999999999,-0.5835705297203014,1.2261149835653156,-0.07298011661219576,3.7211112971511926,2.249880313873291,0.026947498321533203,0.15276122093200684,0.07719278335571289,83.49124980093076,14.728085440444994,0.1764027425096804,0.5053166169054839,1002,128
45,"[ 0.20808082 99.77827054 99.96897532 86.26677629  3.          9.0848
 68.2962     51.4503      1.        ]","[ 1.0515     90.87620909 99.9967     84.79033737  3.          9.0848
 68.2962     51.4503      1.        ]",[51.0762 71.9315 84.2606  6.1226  3.      9.0848 68.2962 51.4503  1.    ],"[ 45.1925  99.738  100.      21.1226   3.       9.0848  68.2962  51.4503
   1.    ]",[0.31803068 0.79669364 0.67680335 0.73568747],[0.31803068 0.79102434 0.59503549 0.57654855],[[0.07321367 0.07321367 0.07321367 0.07321367]],[[0.27594953 0.29179275 0.37940258 0.79948548]],14.19405867645338,25.3882535353535,188.76149999999998,124.33190000000002,11.194194858900119,163.37324646464648,174.5674413235466,64.42959999999997,0.788653556679334,6.434993499538948,12.298627566838068,0.5182065101554787,1.935356855392456,0.04710698127746582,0.03768110275268555,0.055069923400878906,41.08428948127603,51.36147071105881,1.250148690887463,1.4614732419675285,84,88
46,"[ 3.83073526 22.93335083 99.83025866 14.07292534 88.         56.5751
 91.5174     63.1102      1.        ]","[ 1.0515     76.81781515 98.9967     19.80746061 88.         56.5751
 91.5174     63.1102      1.        ]",[54.816  59.482  95.3198 71.9035 88.     56.5751 91.5174 63.1102  1.    ],"[  0.      79.603  100.     100.      88.      56.5751  91.5174  63.1102
   1.    ]",[0.92377284 0.8024683  0.80240965 0.85001618],[0.95459088 0.8042288  0.95019841 0.84769917],[[0.99271447 0.99271447 0.99271447 0.99271447]],[[0.95459088 0.82228273 0.94944656 0.94318623]],166.9942004346686,105.42952424242424,128.1107,20.397000000000048,-61.56467619224438,22.681175757575772,-38.883500434668605,107.71369999999996,-0.36866355856669214,0.21513115913738515,-0.23284341811547274,5.280859930381904,15.766773700714111,0.9878716468811035,0.004544258117675781,0.15279030799865723,15.96034641797118,3469.603462749213,217.38898216159495,33.622717733473245,0,424
